COUNTY,MP_NOHSDP,STATE
SAN DIEGO,5.8,CALIFORNIA
LOS ANGELES,5,CALIFORNIA
ORANGE,4.2,CALIFORNIA
LOS ANGELES,5.2,CALIFORNIA
LOS ANGELES,5.6,CALIFORNIA
LOS ANGELES,6.2,CALIFORNIA
SHASTA,5,CALIFORNIA
SANTA CLARA,6,CALIFORNIA
SAN BERNARDINO,4.5,CALIFORNIA
LOS ANGELES,4.1,CALIFORNIA
SAN BERNARDINO,4.8,CALIFORNIA
SAN FRANCISCO,3.7,CALIFORNIA
SAN FRANCISCO,3.6,CALIFORNIA
LOS ANGELES,3.9,CALIFORNIA
SAN FRANCISCO,4.6,CALIFORNIA
LOS ANGELES,8.2,CALIFORNIA
LOS ANGELES,3.3,CALIFORNIA
LOS ANGELES,4.8,CALIFORNIA
RIVERSIDE,4.3,CALIFORNIA
ORANGE,6.9,CALIFORNIA
ALAMEDA,4.7,CALIFORNIA
SAN JOAQUIN,4.4,CALIFORNIA
SAN JOAQUIN,3.6,CALIFORNIA
SONOMA,4.4,CALIFORNIA
LOS ANGELES,7.6,CALIFORNIA
KERN,4.8,CALIFORNIA
MONTEREY,5.8,CALIFORNIA
SANTA CLARA,6,CALIFORNIA
SACRAMENTO,3.6,CALIFORNIA
SAN DIEGO,7.4,CALIFORNIA
LOS ANGELES,4,CALIFORNIA
CONTRA COSTA,3.5,CALIFORNIA
ALAMEDA,3.9,CALIFORNIA
LOS ANGELES,4.8,CALIFORNIA
RIVERSIDE,4.4,CALIFORNIA
ALAMEDA,5,CALIFORNIA
LOS ANGELES,4.7,CALIFORNIA
LOS ANGELES,4.8,CALIFORNIA
TULARE,3.8,CALIFORNIA
LOS ANGELES,2.6,CALIFORNIA
SANTA BARBARA,4.7,CALIFORNIA
LOS ANGELES,4.6,CALIFORNIA
SAN DIEGO,4.2,CALIFORNIA
SACRAMENTO,3.7,CALIFORNIA
YOLO,4.7,CALIFORNIA
TRINITY,3.4,CALIFORNIA
KINGS,5.1,CALIFORNIA
LOS ANGELES,4,CALIFORNIA
ALAMEDA,5,CALIFORNIA
SAN DIEGO,3.5,CALIFORNIA
SAN DIEGO,4.5,CALIFORNIA
RIVERSIDE,4.9,CALIFORNIA
RIVERSIDE,4.6,CALIFORNIA
LOS ANGELES,5.6,CALIFORNIA
SANTA CRUZ,5.6,CALIFORNIA
ORANGE,4.7,CALIFORNIA
ALAMEDA,3.2,CALIFORNIA
ALAMEDA,6,CALIFORNIA
LOS ANGELES,6.2,CALIFORNIA
LAKE,4.2,CALIFORNIA
LOS ANGELES,3.7,CALIFORNIA
SAN DIEGO,5,CALIFORNIA
SACRAMENTO,4.8,CALIFORNIA
SAN JOAQUIN,5.1,CALIFORNIA
SONOMA,6.4,CALIFORNIA
MONTEREY,4.9,CALIFORNIA
SAN DIEGO,4.2,CALIFORNIA
SAN DIEGO,6.1,CALIFORNIA
FRESNO,5.3,CALIFORNIA
LOS ANGELES,5.6,CALIFORNIA
RIVERSIDE,4.7,CALIFORNIA
SANTA CRUZ,6.3,CALIFORNIA
SAN DIEGO,4.5,CALIFORNIA
TUOLUMNE,2.4,CALIFORNIA
LOS ANGELES,3.8,CALIFORNIA
CONTRA COSTA,3.6,CALIFORNIA
LOS ANGELES,6.9,CALIFORNIA
SAN BERNARDINO,3.2,CALIFORNIA
LOS ANGELES,3.8,CALIFORNIA
SANTA CLARA,5.3,CALIFORNIA
SANTA CLARA,5.6,CALIFORNIA
SANTA CLARA,6.3,CALIFORNIA
MENDOCINO,2.8,CALIFORNIA
SUTTER,5.4,CALIFORNIA
SANTA BARBARA,6.7,CALIFORNIA
VENTURA,4.6,CALIFORNIA
LOS ANGELES,4.1,CALIFORNIA
ALAMEDA,4,CALIFORNIA
SAN BERNARDINO,7.9,CALIFORNIA
SOLANO,3.7,CALIFORNIA
VENTURA,3.5,CALIFORNIA
LOS ANGELES,4.5,CALIFORNIA
SANTA CRUZ,6.7,CALIFORNIA
ALAMEDA,3.4,CALIFORNIA
LOS ANGELES,4.2,CALIFORNIA
SAN FRANCISCO,5.3,CALIFORNIA
LOS ANGELES,5.4,CALIFORNIA
CONTRA COSTA,4.7,CALIFORNIA
SAN BERNARDINO,7.1,CALIFORNIA
LOS ANGELES,5.2,CALIFORNIA
SANTA CLARA,6.3,CALIFORNIA
ALAMEDA,4.6,CALIFORNIA
LOS ANGELES,5.5,CALIFORNIA
SANTA CRUZ,6.7,CALIFORNIA
NAPA,4.5,CALIFORNIA
VENTURA,4.8,CALIFORNIA
SAN DIEGO,7.2,CALIFORNIA
ORANGE,6.8,CALIFORNIA
SANTA CLARA,6,CALIFORNIA
SAN FRANCISCO,5,CALIFORNIA
LOS ANGELES,4.3,CALIFORNIA
LOS ANGELES,4.4,CALIFORNIA
RIVERSIDE,5.5,CALIFORNIA
IMPERIAL,7.8,CALIFORNIA
NAPA,5.7,CALIFORNIA
SAN FRANCISCO,3.9,CALIFORNIA
VENTURA,6.3,CALIFORNIA
ALAMEDA,7.1,CALIFORNIA
LOS ANGELES,6,CALIFORNIA
SAN DIEGO,5,CALIFORNIA
ALAMEDA,5.8,CALIFORNIA
LAKE,3.7,CALIFORNIA
LOS ANGELES,4.5,CALIFORNIA
RIVERSIDE,3.1,CALIFORNIA
SONOMA,6.8,CALIFORNIA
LOS ANGELES,5.6,CALIFORNIA
LOS ANGELES,4.7,CALIFORNIA
LOS ANGELES,7.2,CALIFORNIA
SACRAMENTO,3.5,CALIFORNIA
SAN DIEGO,6.3,CALIFORNIA
LOS ANGELES,5.1,CALIFORNIA
SACRAMENTO,4.7,CALIFORNIA
ALAMEDA,4.7,CALIFORNIA
SOLANO,4.5,CALIFORNIA
VENTURA,3.9,CALIFORNIA
SAN BENITO,6.9,CALIFORNIA
SAN LUIS OBISPO,5.7,CALIFORNIA
LOS ANGELES,4.1,CALIFORNIA
SAN BERNARDINO,5.6,CALIFORNIA
LOS ANGELES,7.4,CALIFORNIA
SAN FRANCISCO,5.1,CALIFORNIA
SAN FRANCISCO,4,CALIFORNIA
LOS ANGELES,4.7,CALIFORNIA
LOS ANGELES,5,CALIFORNIA
LOS ANGELES,4.3,CALIFORNIA
LOS ANGELES,2.5,CALIFORNIA
SOLANO,4.4,CALIFORNIA
LOS ANGELES,4.5,CALIFORNIA
LOS ANGELES,4.5,CALIFORNIA
SANTA CLARA,6.4,CALIFORNIA
RIVERSIDE,5.4,CALIFORNIA
SANTA CLARA,6.2,CALIFORNIA
SANTA CRUZ,3.9,CALIFORNIA
LOS ANGELES,4.7,CALIFORNIA
ORANGE,6,CALIFORNIA
SOLANO,3.2,CALIFORNIA
MADERA,5.6,CALIFORNIA
NAPA,4.7,CALIFORNIA
LOS ANGELES,2.5,CALIFORNIA
LOS ANGELES,10.9,CALIFORNIA
SAN MATEO,5.8,CALIFORNIA
ALAMEDA,4.7,CALIFORNIA
LOS ANGELES,4.8,CALIFORNIA
ORANGE,2.2,CALIFORNIA
SANTA BARBARA,5.8,CALIFORNIA
SANTA CLARA,8.5,CALIFORNIA
LOS ANGELES,2.3,CALIFORNIA
ORANGE,3.6,CALIFORNIA
STANISLAUS,5.1,CALIFORNIA
KERN,4.8,CALIFORNIA
SAN BERNARDINO,5.1,CALIFORNIA
ORANGE,3.7,CALIFORNIA
SONOMA,6.1,CALIFORNIA
SAN BERNARDINO,2.6,CALIFORNIA
ORANGE,4.6,CALIFORNIA
SAN FRANCISCO,5.2,CALIFORNIA
MARIPOSA,6.8,CALIFORNIA
VENTURA,5.1,CALIFORNIA
ALAMEDA,4.3,CALIFORNIA
LOS ANGELES,5.3,CALIFORNIA
SANTA CLARA,5.3,CALIFORNIA
SAN FRANCISCO,4.1,CALIFORNIA
SAN BERNARDINO,1.8,CALIFORNIA
LOS ANGELES,5.8,CALIFORNIA
SANTA CLARA,3.8,CALIFORNIA
SAN DIEGO,6.1,CALIFORNIA
SAN FRANCISCO,4.5,CALIFORNIA
SAN DIEGO,3.7,CALIFORNIA
LOS ANGELES,3.4,CALIFORNIA
SHASTA,4.5,CALIFORNIA
LOS ANGELES,4.6,CALIFORNIA
LOS ANGELES,3.7,CALIFORNIA
RIVERSIDE,5.2,CALIFORNIA
LOS ANGELES,4.7,CALIFORNIA
ORANGE,6.2,CALIFORNIA
BUTTE,2.5,CALIFORNIA
ORANGE,7.9,CALIFORNIA
ORANGE,3.4,CALIFORNIA
SOLANO,4.2,CALIFORNIA
SUTTER,5.4,CALIFORNIA
PLACER,4.7,CALIFORNIA
ORANGE,3.9,CALIFORNIA
RIVERSIDE,4.7,CALIFORNIA
SAN FRANCISCO,4,CALIFORNIA
SHASTA,3.3,CALIFORNIA
LOS ANGELES,4.2,CALIFORNIA
LOS ANGELES,3.2,CALIFORNIA
SAN LUIS OBISPO,3.7,CALIFORNIA
SAN LUIS OBISPO,21.3,CALIFORNIA
RIVERSIDE,5.4,CALIFORNIA
ALAMEDA,5.1,CALIFORNIA
SANTA CLARA,4.2,CALIFORNIA
SAN BERNARDINO,6.7,CALIFORNIA
SAN BERNARDINO,8.4,CALIFORNIA
LASSEN,6,CALIFORNIA
ALAMEDA,4.7,CALIFORNIA
SAN LUIS OBISPO,5.8,CALIFORNIA
SAN BERNARDINO,6.1,CALIFORNIA
LOS ANGELES,3.1,CALIFORNIA
LOS ANGELES,4.7,CALIFORNIA
LOS ANGELES,5.1,CALIFORNIA
SANTA CLARA,5.3,CALIFORNIA
LOS ANGELES,4.1,CALIFORNIA
SACRAMENTO,4,CALIFORNIA
MONTEREY,6.8,CALIFORNIA
RIVERSIDE,3.1,CALIFORNIA
SAN DIEGO,4.8,CALIFORNIA
SAN BERNARDINO,5.5,CALIFORNIA
ORANGE,4.4,CALIFORNIA
LOS ANGELES,5.4,CALIFORNIA
LOS ANGELES,4.2,CALIFORNIA
ALAMEDA,3,CALIFORNIA
LOS ANGELES,3.7,CALIFORNIA
SACRAMENTO,3.6,CALIFORNIA
ORANGE,3.9,CALIFORNIA
LOS ANGELES,3.5,CALIFORNIA
BUTTE,3.4,CALIFORNIA
ORANGE,2.3,CALIFORNIA
SAN FRANCISCO,4,CALIFORNIA
LOS ANGELES,2.8,CALIFORNIA
LOS ANGELES,5.7,CALIFORNIA
SAN BERNARDINO,5.7,CALIFORNIA
CONTRA COSTA,5.7,CALIFORNIA
SAN BERNARDINO,7.8,CALIFORNIA
LOS ANGELES,4.1,CALIFORNIA
LOS ANGELES,6.2,CALIFORNIA
SHASTA,3.2,CALIFORNIA
SONOMA,3.8,CALIFORNIA
RIVERSIDE,3.6,CALIFORNIA
SAN BERNARDINO,6.7,CALIFORNIA
LOS ANGELES,5.7,CALIFORNIA
VENTURA,3.9,CALIFORNIA
SAN DIEGO,6.9,CALIFORNIA
LOS ANGELES,3.1,CALIFORNIA
LOS ANGELES,8.5,CALIFORNIA
VENTURA,4,CALIFORNIA
BUTTE,3.5,CALIFORNIA
SONOMA,8.1,CALIFORNIA
STANISLAUS,5.9,CALIFORNIA
LOS ANGELES,4.5,CALIFORNIA
SACRAMENTO,5.8,CALIFORNIA
SAN MATEO,10.1,CALIFORNIA
KINGS,3.6,CALIFORNIA
SANTA CLARA,6.8,CALIFORNIA
LOS ANGELES,6.6,CALIFORNIA
LOS ANGELES,5.6,CALIFORNIA
SANTA CLARA,5.4,CALIFORNIA
SAN DIEGO,4.9,CALIFORNIA
LOS ANGELES,5.3,CALIFORNIA
SAN DIEGO,2.2,CALIFORNIA
LOS ANGELES,5,CALIFORNIA
SAN BERNARDINO,4.3,CALIFORNIA
SANTA BARBARA,7.6,CALIFORNIA
SAN DIEGO,6.3,CALIFORNIA
SACRAMENTO,2.4,CALIFORNIA
SAN JOAQUIN,3.7,CALIFORNIA
STANISLAUS,3.9,CALIFORNIA
LOS ANGELES,4.7,CALIFORNIA
SACRAMENTO,6.4,CALIFORNIA
SOLANO,3.8,CALIFORNIA
SONOMA,7.3,CALIFORNIA
LOS ANGELES,5.2,CALIFORNIA
DEL NORTE,3.3,CALIFORNIA
LOS ANGELES,4.1,CALIFORNIA
RIVERSIDE,3.2,CALIFORNIA
ORANGE,5.8,CALIFORNIA
ORANGE,4.6,CALIFORNIA
LOS ANGELES,3.8,CALIFORNIA
YUBA,4.5,CALIFORNIA
SAN DIEGO,7.7,CALIFORNIA
LOS ANGELES,5.3,CALIFORNIA
RIVERSIDE,5.8,CALIFORNIA
VENTURA,5.3,CALIFORNIA
HUMBOLDT,3.9,CALIFORNIA
LOS ANGELES,5.6,CALIFORNIA
SAN DIEGO,3.2,CALIFORNIA
CONTRA COSTA,4.6,CALIFORNIA
SAN FRANCISCO,4.3,CALIFORNIA
MODOC,8.1,CALIFORNIA
SAN DIEGO,3.5,CALIFORNIA
SUTTER,2.8,CALIFORNIA
SAN DIEGO,5.4,CALIFORNIA
LOS ANGELES,3.6,CALIFORNIA
SACRAMENTO,4.3,CALIFORNIA
ORANGE,6.7,CALIFORNIA
SAN JOAQUIN,4.5,CALIFORNIA
RIVERSIDE,6.5,CALIFORNIA
ALAMEDA,10,CALIFORNIA
SAN JOAQUIN,4.4,CALIFORNIA
LOS ANGELES,4.7,CALIFORNIA
LOS ANGELES,4.7,CALIFORNIA
SAN DIEGO,7.4,CALIFORNIA
LOS ANGELES,6.6,CALIFORNIA
ALAMEDA,1.3,CALIFORNIA
RIVERSIDE,6.5,CALIFORNIA
ORANGE,5,CALIFORNIA
SANTA CRUZ,5.1,CALIFORNIA
SAN BERNARDINO,6.8,CALIFORNIA
STANISLAUS,4.5,CALIFORNIA
BUTTE,9.4,CALIFORNIA
LOS ANGELES,6.6,CALIFORNIA
SANTA BARBARA,5.5,CALIFORNIA
SACRAMENTO,4.8,CALIFORNIA
LOS ANGELES,8.9,CALIFORNIA
MONTEREY,9.9,CALIFORNIA
VENTURA,5.4,CALIFORNIA
LOS ANGELES,6.7,CALIFORNIA
SANTA CLARA,4.5,CALIFORNIA
SAN DIEGO,6.6,CALIFORNIA
VENTURA,7.2,CALIFORNIA
RIVERSIDE,5,CALIFORNIA
SAN DIEGO,5.3,CALIFORNIA
SAN DIEGO,4.8,CALIFORNIA
LOS ANGELES,5.5,CALIFORNIA
SUTTER,5.4,CALIFORNIA
SAN DIEGO,3.1,CALIFORNIA
HUMBOLDT,4.3,CALIFORNIA
SAN BERNARDINO,4.1,CALIFORNIA
FRESNO,4.4,CALIFORNIA
ALAMEDA,4.9,CALIFORNIA
SAN FRANCISCO,4.9,CALIFORNIA
ORANGE,5.3,CALIFORNIA
SAN FRANCISCO,4.4,CALIFORNIA
SANTA BARBARA,3.4,CALIFORNIA
SAN DIEGO,4.3,CALIFORNIA
RIVERSIDE,6.2,CALIFORNIA
LOS ANGELES,5.6,CALIFORNIA
ORANGE,6.1,CALIFORNIA
LOS ANGELES,5.3,CALIFORNIA
SACRAMENTO,4.5,CALIFORNIA
ORANGE,12,CALIFORNIA
AMADOR,3,CALIFORNIA
SHASTA,4.4,CALIFORNIA
SAN MATEO,8.3,CALIFORNIA
RIVERSIDE,4.7,CALIFORNIA
SAN DIEGO,5.6,CALIFORNIA
SAN DIEGO,5.5,CALIFORNIA
SACRAMENTO,4.5,CALIFORNIA
SAN JOAQUIN,5,CALIFORNIA
AMADOR,2.3,CALIFORNIA
SAN MATEO,4.2,CALIFORNIA
LOS ANGELES,4,CALIFORNIA
LOS ANGELES,6.3,CALIFORNIA
SAN BERNARDINO,5.2,CALIFORNIA
SAN JOAQUIN,5.9,CALIFORNIA
SAN FRANCISCO,4.3,CALIFORNIA
SACRAMENTO,4.1,CALIFORNIA
SAN BERNARDINO,4.9,CALIFORNIA
LOS ANGELES,4,CALIFORNIA
SAN DIEGO,4.2,CALIFORNIA
LOS ANGELES,4.4,CALIFORNIA
LOS ANGELES,5.3,CALIFORNIA
VENTURA,3.3,CALIFORNIA
LOS ANGELES,5.2,CALIFORNIA
SAN FRANCISCO,5.8,CALIFORNIA
SANTA BARBARA,5.6,CALIFORNIA
LOS ANGELES,6.7,CALIFORNIA
STANISLAUS,5.1,CALIFORNIA
LOS ANGELES,4.2,CALIFORNIA
LOS ANGELES,3.8,CALIFORNIA
FRESNO,17.7,CALIFORNIA
LOS ANGELES,6.9,CALIFORNIA
SAN DIEGO,5,CALIFORNIA
ALAMEDA,7.5,CALIFORNIA
FRESNO,3.3,CALIFORNIA
LOS ANGELES,6.9,CALIFORNIA
TUOLUMNE,4.4,CALIFORNIA
ALAMEDA,4.3,CALIFORNIA
LOS ANGELES,9.3,CALIFORNIA
FRESNO,5.2,CALIFORNIA
SAN DIEGO,4.9,CALIFORNIA
ALAMEDA,4.1,CALIFORNIA
LOS ANGELES,8.5,CALIFORNIA
SAN LUIS OBISPO,6.8,CALIFORNIA
FRESNO,11.1,CALIFORNIA
MADERA,5.3,CALIFORNIA
ORANGE,3.2,CALIFORNIA
SOLANO,4.6,CALIFORNIA
STANISLAUS,4,CALIFORNIA
LOS ANGELES,6.1,CALIFORNIA
STANISLAUS,2.9,CALIFORNIA
BUTTE,8,CALIFORNIA
RIVERSIDE,4.5,CALIFORNIA
TUOLUMNE,4.4,CALIFORNIA
RIVERSIDE,3,CALIFORNIA
EL DORADO,4,CALIFORNIA
HUMBOLDT,3.3,CALIFORNIA
LOS ANGELES,7.6,CALIFORNIA
LOS ANGELES,6.2,CALIFORNIA
LOS ANGELES,5.1,CALIFORNIA
SAN DIEGO,5,CALIFORNIA
SAN DIEGO,3.4,CALIFORNIA
TULARE,5.5,CALIFORNIA
SAN BERNARDINO,3.3,CALIFORNIA
LOS ANGELES,6.5,CALIFORNIA
RIVERSIDE,5.9,CALIFORNIA
SAN DIEGO,4,CALIFORNIA
LOS ANGELES,5.3,CALIFORNIA
LOS ANGELES,7.6,CALIFORNIA
LOS ANGELES,5.4,CALIFORNIA
SAN BERNARDINO,5.9,CALIFORNIA
SANTA CLARA,7.1,CALIFORNIA
LOS ANGELES,3.8,CALIFORNIA
SAN LUIS OBISPO,6.6,CALIFORNIA
ORANGE,4.1,CALIFORNIA
SANTA CLARA,6,CALIFORNIA
SONOMA,5.7,CALIFORNIA
SACRAMENTO,5.2,CALIFORNIA
RIVERSIDE,3.7,CALIFORNIA
SAN JOAQUIN,6.3,CALIFORNIA
ORANGE,6.3,CALIFORNIA
HUMBOLDT,4,CALIFORNIA
SANTA CLARA,5.7,CALIFORNIA
SAN BERNARDINO,5,CALIFORNIA
SAN DIEGO,2.7,CALIFORNIA
LOS ANGELES,8.6,CALIFORNIA
LOS ANGELES,3.5,CALIFORNIA
LOS ANGELES,3.8,CALIFORNIA
ORANGE,4.9,CALIFORNIA
TULARE,3.3,CALIFORNIA
ORANGE,4,CALIFORNIA
SANTA BARBARA,4.5,CALIFORNIA
LOS ANGELES,4,CALIFORNIA
SANTA CLARA,4.3,CALIFORNIA
SAN BERNARDINO,5.2,CALIFORNIA
SACRAMENTO,4.9,CALIFORNIA
SAN DIEGO,5.1,CALIFORNIA
ALAMEDA,6.8,CALIFORNIA
LOS ANGELES,5.3,CALIFORNIA
LOS ANGELES,6.7,CALIFORNIA
LOS ANGELES,3.5,CALIFORNIA
MADERA,4.4,CALIFORNIA
TULARE,6.2,CALIFORNIA
KERN,5.2,CALIFORNIA
SACRAMENTO,4.4,CALIFORNIA
LOS ANGELES,4.6,CALIFORNIA
SAN FRANCISCO,10.4,CALIFORNIA
RIVERSIDE,3.4,CALIFORNIA
SACRAMENTO,3.2,CALIFORNIA
LOS ANGELES,6.8,CALIFORNIA
HUMBOLDT,6.7,CALIFORNIA
SANTA CLARA,7.6,CALIFORNIA
SAN DIEGO,3.6,CALIFORNIA
STANISLAUS,6.2,CALIFORNIA
LOS ANGELES,5.6,CALIFORNIA
LOS ANGELES,7.7,CALIFORNIA
MONTEREY,8.6,CALIFORNIA
SAN BERNARDINO,4.8,CALIFORNIA
ALAMEDA,4.3,CALIFORNIA
KINGS,6,CALIFORNIA
CONTRA COSTA,4.6,CALIFORNIA
SOLANO,4.2,CALIFORNIA
RIVERSIDE,5.9,CALIFORNIA
SUTTER,3.6,CALIFORNIA
ALAMEDA,5.2,CALIFORNIA
SOLANO,5.1,CALIFORNIA
MONTEREY,6.5,CALIFORNIA
SAN DIEGO,4.8,CALIFORNIA
CONTRA COSTA,3.3,CALIFORNIA
SAN DIEGO,4.6,CALIFORNIA
HUMBOLDT,4.2,CALIFORNIA
RIVERSIDE,3.8,CALIFORNIA
LOS ANGELES,5.4,CALIFORNIA
SACRAMENTO,5,CALIFORNIA
SAN MATEO,5.8,CALIFORNIA
SISKIYOU,1.7,CALIFORNIA
ORANGE,6,CALIFORNIA
SAN FRANCISCO,3.5,CALIFORNIA
VENTURA,5.7,CALIFORNIA
LOS ANGELES,5.5,CALIFORNIA
SAN JOAQUIN,5.7,CALIFORNIA
VENTURA,6.7,CALIFORNIA
SAN FRANCISCO,6.6,CALIFORNIA
SAN BERNARDINO,5.8,CALIFORNIA
SOLANO,2.7,CALIFORNIA
SACRAMENTO,4.6,CALIFORNIA
LOS ANGELES,4.4,CALIFORNIA
SAN BERNARDINO,4,CALIFORNIA
SAN BERNARDINO,3.7,CALIFORNIA
LOS ANGELES,4.5,CALIFORNIA
LOS ANGELES,6,CALIFORNIA
YOLO,6.2,CALIFORNIA
LOS ANGELES,4.2,CALIFORNIA
ORANGE,4.6,CALIFORNIA
SAN BERNARDINO,5.4,CALIFORNIA
SACRAMENTO,7.6,CALIFORNIA
LOS ANGELES,6.8,CALIFORNIA
RIVERSIDE,3.6,CALIFORNIA
LOS ANGELES,8,CALIFORNIA
SISKIYOU,3.6,CALIFORNIA
SONOMA,5.8,CALIFORNIA
RIVERSIDE,4.8,CALIFORNIA
SACRAMENTO,4.1,CALIFORNIA
SAN BERNARDINO,3.6,CALIFORNIA
VENTURA,6.2,CALIFORNIA
LOS ANGELES,6.1,CALIFORNIA
SANTA CLARA,7.9,CALIFORNIA
LAKE,7.5,CALIFORNIA
SAN MATEO,5.4,CALIFORNIA
ALAMEDA,4,CALIFORNIA
LOS ANGELES,3.2,CALIFORNIA
SAN JOAQUIN,5.7,CALIFORNIA
LOS ANGELES,4.5,CALIFORNIA
SAN DIEGO,4.8,CALIFORNIA
HUMBOLDT,4.1,CALIFORNIA
LOS ANGELES,6.7,CALIFORNIA
SANTA CLARA,3.6,CALIFORNIA
VENTURA,7,CALIFORNIA
LOS ANGELES,2.8,CALIFORNIA
ORANGE,4.8,CALIFORNIA
ORANGE,5.4,CALIFORNIA
LOS ANGELES,5.1,CALIFORNIA
SACRAMENTO,3,CALIFORNIA
SAN DIEGO,2.8,CALIFORNIA
LOS ANGELES,5.7,CALIFORNIA
LOS ANGELES,5.8,CALIFORNIA
SAN DIEGO,3.5,CALIFORNIA
SANTA BARBARA,8.5,CALIFORNIA
SANTA CLARA,4.7,CALIFORNIA
STANISLAUS,4.2,CALIFORNIA
SAN FRANCISCO,1.3,CALIFORNIA
LOS ANGELES,5.3,CALIFORNIA
LOS ANGELES,7.1,CALIFORNIA
LOS ANGELES,7.6,CALIFORNIA
RIVERSIDE,6.1,CALIFORNIA
LOS ANGELES,4.1,CALIFORNIA
BUTTE,3.3,CALIFORNIA
LOS ANGELES,5.2,CALIFORNIA
SAN BERNARDINO,4,CALIFORNIA
SONOMA,3.1,CALIFORNIA
LOS ANGELES,7,CALIFORNIA
SAN DIEGO,7.4,CALIFORNIA
COLUSA,5.7,CALIFORNIA
SACRAMENTO,4,CALIFORNIA
CONTRA COSTA,6.2,CALIFORNIA
MONTEREY,5.1,CALIFORNIA
SACRAMENTO,3.2,CALIFORNIA
LOS ANGELES,4.8,CALIFORNIA
LOS ANGELES,4.4,CALIFORNIA
SAN BERNARDINO,4.6,CALIFORNIA
SAN MATEO,4.8,CALIFORNIA
ORANGE,3.5,CALIFORNIA
LOS ANGELES,5.3,CALIFORNIA
RIVERSIDE,6.2,CALIFORNIA
SAN FRANCISCO,4.8,CALIFORNIA
LOS ANGELES,5.7,CALIFORNIA
NAPA,7.2,CALIFORNIA
SACRAMENTO,3,CALIFORNIA
SAN MATEO,5.2,CALIFORNIA
LOS ANGELES,6.2,CALIFORNIA
LOS ANGELES,5.2,CALIFORNIA
SAN BERNARDINO,5,CALIFORNIA
SANTA BARBARA,7.7,CALIFORNIA
SAN DIEGO,3.8,CALIFORNIA
LOS ANGELES,1.8,CALIFORNIA
ALAMEDA,3.6,CALIFORNIA
LOS ANGELES,6.2,CALIFORNIA
LOS ANGELES,5.5,CALIFORNIA
ORANGE,5.5,CALIFORNIA
ORANGE,5.1,CALIFORNIA
LOS ANGELES,5.8,CALIFORNIA
BUTTE,4.1,CALIFORNIA
LOS ANGELES,5.9,CALIFORNIA
LOS ANGELES,3.6,CALIFORNIA
ORANGE,4.4,CALIFORNIA
LOS ANGELES,8.7,CALIFORNIA
ORANGE,5.6,CALIFORNIA
SACRAMENTO,6.2,CALIFORNIA
LOS ANGELES,4.6,CALIFORNIA
LOS ANGELES,6.7,CALIFORNIA
LOS ANGELES,4.7,CALIFORNIA
KERN,3.5,CALIFORNIA
BUTTE,4.7,CALIFORNIA
LOS ANGELES,5.1,CALIFORNIA
LOS ANGELES,5.3,CALIFORNIA
LOS ANGELES,3.3,CALIFORNIA
ALAMEDA,5,CALIFORNIA
ALAMEDA,2.8,CALIFORNIA
YUBA,4.7,CALIFORNIA
CONTRA COSTA,5,CALIFORNIA
LOS ANGELES,5.5,CALIFORNIA
SACRAMENTO,5.2,CALIFORNIA
LOS ANGELES,3.5,CALIFORNIA
LOS ANGELES,3.1,CALIFORNIA
MENDOCINO,4.1,CALIFORNIA
SANTA CLARA,6.3,CALIFORNIA
SAN DIEGO,4.8,CALIFORNIA
SAN FRANCISCO,5.3,CALIFORNIA
LOS ANGELES,7.7,CALIFORNIA
LOS ANGELES,6.1,CALIFORNIA
LOS ANGELES,7.7,CALIFORNIA
LOS ANGELES,4.6,CALIFORNIA
LOS ANGELES,5.6,CALIFORNIA
LOS ANGELES,5.9,CALIFORNIA
FRESNO,3.1,CALIFORNIA
LOS ANGELES,6.2,CALIFORNIA
LOS ANGELES,6.6,CALIFORNIA
LOS ANGELES,6.5,CALIFORNIA
BUTTE,3.9,CALIFORNIA
ORANGE,5.1,CALIFORNIA
RIVERSIDE,6.6,CALIFORNIA
RIVERSIDE,6.8,CALIFORNIA
ORANGE,8,CALIFORNIA
LOS ANGELES,4.3,CALIFORNIA
LOS ANGELES,6.6,CALIFORNIA
STANISLAUS,4.3,CALIFORNIA
LOS ANGELES,7.1,CALIFORNIA
CONTRA COSTA,4,CALIFORNIA
SONOMA,4.7,CALIFORNIA
ORANGE,5.4,CALIFORNIA
LOS ANGELES,7.3,CALIFORNIA
ORANGE,5,CALIFORNIA
SAN LUIS OBISPO,4.1,CALIFORNIA
SONOMA,5.6,CALIFORNIA
LOS ANGELES,4.9,CALIFORNIA
LOS ANGELES,3.4,CALIFORNIA
MENDOCINO,5.2,CALIFORNIA
SAN DIEGO,3,CALIFORNIA
RIVERSIDE,5.4,CALIFORNIA
SACRAMENTO,3.6,CALIFORNIA
SOLANO,4.8,CALIFORNIA
SOLANO,4.2,CALIFORNIA
ORANGE,6.6,CALIFORNIA
ORANGE,5.1,CALIFORNIA
SANTA CLARA,5.4,CALIFORNIA
LOS ANGELES,6,CALIFORNIA
MONTEREY,6.1,CALIFORNIA
LOS ANGELES,5.5,CALIFORNIA
LOS ANGELES,4,CALIFORNIA
SAN BERNARDINO,4.4,CALIFORNIA
SOLANO,4.9,CALIFORNIA
SACRAMENTO,3.8,CALIFORNIA
SAN BERNARDINO,4.2,CALIFORNIA
SANTA BARBARA,8.9,CALIFORNIA
LOS ANGELES,3,CALIFORNIA
MARIN,5.3,CALIFORNIA
RIVERSIDE,6,CALIFORNIA
